,group1,group2,Diff,Lower,Upper,q-value,p-value
0,01,02,45.297166666665646,15.428577419366523,75.16575591396477,7.107345459461947,0.001
1,01,03,38.95699792960727,9.603019607857757,68.31097625135678,6.219702485860539,0.001
2,01,04,136.1843300384404,106.40197735995126,165.96668271692954,21.42985509550123,0.001
3,01,05,38.75518875502121,11.032925380329996,66.47745212971242,6.5516738439680315,0.001
4,01,06,25.230000000000018,-4.638589247299105,55.098589247299145,3.958709542735839,0.20254395701673844
5,01,07,46.4666666666667,16.598077419367574,76.33525591396582,7.290845689752621,0.001
6,01,08,212.63810642895743,182.9759705677374,242.30024229017747,33.59617032556263,0.001
7,01,09,95.23786666666717,65.36927741936805,125.1064559139663,14.943283852680878,0.001
8,01,10,72.85493333333346,42.986344086034336,102.72352258063259,11.431292898218405,0.001
9,01,11,53.50193333333323,22.17549264840606,84.82837401826039,8.00404498385335,0.001
10,01,12,51.81338333333332,21.944794086034197,81.68197258063245,8.129771503888092,0.001
11,01,13,74.15166666666664,44.283077419367515,104.02025591396577,11.634756656484345,0.001
12,02,03,84.25416459627291,54.900186274523406,113.60814291802242,13.451648351611691,0.001
13,02,04,181.48149670510605,151.69914402661692,211.2638493835952,28.557780295334524,0.001
14,02,05,84.05235542168685,56.330092046995645,111.77461879637806,14.20928748460353,0.001
15,02,06,70.52716666666566,40.65857741936654,100.39575591396479,11.066055002197785,0.001
16,02,07,1.169500000001051,-28.699089247298073,31.038089247300174,0.18350023029067464,0.9
17,02,08,257.9352730956231,228.27313723440304,287.5974089568431,40.75298408842002,0.001
18,02,09,140.53503333333282,110.66644408603369,170.40362258063195,22.050629312142824,0.001
19,02,10,118.15209999999911,88.28351075269998,148.02068924729824,18.53863835768035,0.001
20,02,11,98.79909999999887,67.47265931507171,130.12554068492605,14.780632988294842,0.001
21,02,12,97.11054999999897,67.24196075269984,126.9791392472981,15.237116963350038,0.001
22,02,13,119.44883333333229,89.58024408603316,149.31742258063142,18.74210211594629,0.001
23,03,04,97.22733210883314,67.9611066816316,126.49355753603467,15.569431442359534,0.001
24,03,05,0.20180917458606018,-26.965216910460743,27.368835259632863,0.034813677697502786,0.9
25,03,06,13.72699792960725,-15.626980392142261,43.08097625135676,2.1915919522457257,0.9
26,03,07,85.42366459627397,56.06968627452446,114.77764291802347,13.638365564020203,0.001
27,03,08,173.68110849935016,144.53722880670554,202.82498819199478,27.929059729177883,0.001
28,03,09,56.280868737059905,26.926890415310393,85.63484705880941,8.985555299276397,0.001
29,03,10,33.897935403726194,4.543957081976682,63.2519137254757,5.411994873862223,0.008476286103914488
30,03,11,14.544935403725958,-16.291233386772767,45.38110419422468,2.2105608823068867,0.9
31,03,12,12.856385403726051,-16.49759291802346,42.21036372547556,2.052593795836726,0.9
32,03,13,35.194668737059374,5.8406904153098615,64.54864705880888,5.619025599161027,0.00479835592277289
33,04,05,97.4291412834192,69.79981277080813,125.05846979603027,16.52607207761733,0.001
34,04,06,110.95433003844039,81.17197735995124,140.73668271692952,17.459682874461695,0.001
35,04,07,182.6509967051071,152.86864402661797,212.43334938359624,28.74181186142687,0.001
36,04,08,76.45377639051702,46.87847907516425,106.02907370586979,12.114930324788137,0.001
37,04,09,40.946463371773234,11.164110693284087,70.72881605026238,6.4433020780192996,0.001
38,04,10,63.329396705106944,33.5470440266178,93.11174938359609,9.965462210614676,0.001
39,04,11,82.68239670510718,51.438168543280284,113.92662486693408,12.402075028705312,0.001
40,04,12,84.37094670510709,54.58859402661794,114.15329938359623,13.276543355981898,0.001
41,04,13,62.032663371773765,32.25031069328462,91.81501605026291,9.761409310967613,0.001
42,05,06,13.52518875502119,-14.197074619670023,41.2474521297124,2.2864712635291196,0.9
43,05,07,85.2218554216879,57.499592046996696,112.94411879637912,14.4069947544342,0.001
44,05,08,173.88291767393622,146.3832164602621,201.38261888761033,29.633301628774124,0.001
45,05,09,56.482677911645965,28.76041453695475,84.20494128633717,9.548555829522478,0.001
46,05,10,34.099744578312254,6.377481203621041,61.822007953003464,5.764657890119901,0.0031676869174311895
47,05,11,14.746744578312018,-14.540405316789297,44.03389447341333,2.359772556433468,0.9
48,05,12,13.058194578312111,-14.664068796379102,40.78045795300332,2.2075245822944978,0.9
49,05,13,35.396477911645434,7.674214536954221,63.11874128633664,5.983874313404635,0.001651442487080823
50,06,07,71.69666666666672,41.82807741936759,101.56525591396584,11.249555232488461,0.001
51,06,08,187.4081064289574,157.74597056773737,217.07024229017745,29.609907507721278,0.001
52,06,09,70.00786666666716,40.13927741936803,99.87645591396628,10.984574309945039,0.001
53,06,10,47.624933333333445,17.75634408603432,77.49352258063257,7.472583355482565,0.001
54,06,11,28.27193333333321,-3.0545073515939585,59.59837401826037,4.229563533165202,0.1256718863013152
55,06,12,26.583383333333302,-3.2852059139658216,56.45197258063243,4.171061961152252,0.14019987944314727
56,06,13,48.921666666666624,19.0530774193675,78.79025591396575,7.676047113748507,0.001
57,07,08,259.1047730956241,229.4426372344041,288.7669089568442,40.93776151075334,0.001
58,07,09,141.70453333333387,111.83594408603474,171.573122580633,22.2341295424335,0.001
59,07,10,119.32160000000016,89.45301075270103,149.1901892472993,18.722138587971028,0.001
60,07,11,99.96859999999992,68.64215931507276,131.2950406849271,14.955593592994951,0.001
61,07,12,98.28005000000002,68.41146075270089,128.14863924729914,15.420617193640712,0.001
62,07,13,120.61833333333334,90.74974408603421,150.48692258063247,18.925602346236968,0.001
63,08,09,117.40023976229025,87.73810390107022,147.0623756235103,18.54887873840973,0.001
